chemical,dsstox_sid,technology,assay,timeh,cell,aeid,aenm,bmad,hitc,modl,modl_ac10,modl_ga,modl_tp,resp_max,resp_min,resp_unit_x,spid,chid,casn,chnm,code,m6id,m4id,m5id,mc6_mthd_id,flag,fval,fval_unit,resp_unit_y
Boscalid,DTXSID6034392,ATG,,,,85,ATG_IR1_CIS_up,0.0976059561665389,1,hill,0.709023224151217,1.2478493153974,0.543023453626617,0.521820970675118,-0.368080966039719,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,4904780.0,29062522.0,29121722.0,17.0,Less than 50% efficacy,,N,log2_fold_induction
Boscalid,DTXSID6034392,ATG,,,,85,ATG_IR1_CIS_up,0.0976059561665389,1,hill,0.709023224151217,1.2478493153974,0.543023453626617,0.521820970675118,-0.368080966039719,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,4904740.0,29062522.0,29121722.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Boscalid,DTXSID6034392,ATG,,,,85,ATG_IR1_CIS_up,0.0976059561665389,1,hill,0.709023224151217,1.2478493153974,0.543023453626617,0.521820970675118,-0.368080966039719,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,4904552.0,29062522.0,29121722.0,11.0,Borderline active,,N,log2_fold_induction
Boscalid,DTXSID6034392,ATG,,,,97,ATG_NRF2_ARE_CIS_up,0.15619694777724,1,hill,0.183637746925009,0.903716878839474,1.16111668188511,1.12601020930712,-0.0987708846875367,log2_fold_induction,TP0000073B08,,,,,,,,,,,,
Boscalid,DTXSID6034392,ATG,,,,98,ATG_Oct_MLP_CIS_up,0.139861446762469,1,hill,0.0108444146316695,0.473208819007405,0.784601440117308,0.829101090405333,-0.101762716150909,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,4920017.0,29173821.0,29234464.0,11.0,Borderline active,,N,log2_fold_induction
Boscalid,DTXSID6034392,ATG,,,,101,ATG_PBREM_CIS_up,0.0972702661106279,1,hill,0.487734102192927,1.22255286119217,0.906232371461176,0.83891637704264,-0.167365478311755,log2_fold_induction,TP0000073B08,,,,,,,,,,,,
Boscalid,DTXSID6034392,ATG,,,,102,ATG_PPRE_CIS_up,0.180050885490761,1,hill,0.423109552766197,1.36863039902465,1.09700518610109,0.914170988709625,-0.092432014615734,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,4925854.0,29206173.0,29268406.0,11.0,Borderline active,,N,log2_fold_induction
Boscalid,DTXSID6034392,ATG,,,,103,ATG_PXRE_CIS_up,0.133814814954859,1,gnls,0.302087784857044,0.82993119163974,4.19381788968182,3.49484824148411,-0.131816490601889,log2_fold_induction,TP0000073B08,,,,,,,,,,,,
Boscalid,DTXSID6034392,ATG,,,,104,ATG_RORE_CIS_up,0.139162339586152,1,hill,0.774366019570512,1.08238497309134,0.723361534275038,0.721232667901606,-0.397411828597014,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,4932168.0,29224132.0,29285883.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Boscalid,DTXSID6034392,ATG,,,,104,ATG_RORE_CIS_up,0.139162339586152,1,hill,0.774366019570512,1.08238497309134,0.723361534275038,0.721232667901606,-0.397411828597014,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,4931579.0,29224132.0,29285883.0,11.0,Borderline active,,N,log2_fold_induction
Boscalid,DTXSID6034392,ATG,,,,106,ATG_Sp1_CIS_up,0.10533198120005,1,hill,0.857294282530897,1.25433276252109,0.61514291055814,0.606518644087603,-0.00492028018263386,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,4934026.0,29241665.0,29302709.0,11.0,Borderline active,,N,log2_fold_induction
Boscalid,DTXSID6034392,ATG,,,,107,ATG_SREBP_CIS_up,0.0727012976619559,1,hill,0.516568609579327,1.03303137675503,0.374325303752359,0.382718527844525,-0.133154293975091,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,4936428.0,29251098.0,29309430.0,17.0,Less than 50% efficacy,,N,log2_fold_induction
Boscalid,DTXSID6034392,ATG,,,,107,ATG_SREBP_CIS_up,0.0727012976619559,1,hill,0.516568609579327,1.03303137675503,0.374325303752359,0.382718527844525,-0.133154293975091,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,4936062.0,29251098.0,29309430.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Boscalid,DTXSID6034392,ATG,,,,107,ATG_SREBP_CIS_up,0.0727012976619559,1,hill,0.516568609579327,1.03303137675503,0.374325303752359,0.382718527844525,-0.133154293975091,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,4935496.0,29251098.0,29309430.0,11.0,Borderline active,,N,log2_fold_induction
Boscalid,DTXSID6034392,ATG,,,,113,ATG_VDRE_CIS_up,0.145673531648076,1,hill,-0.201826995365821,0.817780039351494,1.0298845685135,0.994744274548503,-0.0864795207254647,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,4943483.0,29301861.0,29360150.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Boscalid,DTXSID6034392,ATG,,,,134,ATG_PPARg_TRANS_up,0.234827250783085,1,gnls,0.399784957524238,1.11134487617661,2.67277555982265,2.22731296655242,0.00695930482679289,log2_fold_induction,TP0000073B08,,,,,,,,,,,,
Boscalid,DTXSID6034392,BSK,,,,157,BSK_3C_Proliferation_dn,0.0378282506343,1,hill,0.720581805285515,1.25314340482363,0.141599999998285,0.118,0.022,log10_fold_induction,TP0000073B08,,,,,,,,,,,,
Boscalid,DTXSID6034392,BSK,,,,169,BSK_3C_Vis_dn,0.0,1,gnls,1.39612159152677,1.51540190520715,0.149999999983645,0.125,0.0,log10_fold_induction,TP0000073B08,,,,,,,,,,,,
Boscalid,DTXSID6034392,BSK,,,,186,BSK_BE3C_HLADR_up,0.0264369307503,1,hill,-0.2993631917252,0.677981328384155,0.129402650396674,0.113,0.028,log10_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2408786.0,7445518.0,7319453.0,17.0,Less than 50% efficacy,,N,log10_fold_induction
Boscalid,DTXSID6034392,BSK,,,,186,BSK_BE3C_HLADR_up,0.0264369307503,1,hill,-0.2993631917252,0.677981328384155,0.129402650396674,0.113,0.028,log10_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2408778.0,7445518.0,7319453.0,16.0,Hit-call potentially confounded by overfitting,,N,log10_fold_induction
Boscalid,DTXSID6034392,BSK,,,,264,BSK_KF3CT_IP10_up,0.0140925155259,1,gnls,-0.291789049183679,-0.135850478998602,0.159599999987888,0.133,0.01,log10_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2442919.0,7565638.0,7439573.0,18.0,AC50 less than lowest concentration tested,,N,log10_fold_induction
Boscalid,DTXSID6034392,BSK,,,,264,BSK_KF3CT_IP10_up,0.0140925155259,1,gnls,-0.291789049183679,-0.135850478998602,0.159599999987888,0.133,0.01,log10_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2442905.0,7565638.0,7439573.0,17.0,Less than 50% efficacy,,N,log10_fold_induction
Boscalid,DTXSID6034392,BSK,,,,264,BSK_KF3CT_IP10_up,0.0140925155259,1,gnls,-0.291789049183679,-0.135850478998602,0.159599999987888,0.133,0.01,log10_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2442880.0,7565638.0,7439573.0,16.0,Hit-call potentially confounded by overfitting,,N,log10_fold_induction
Boscalid,DTXSID6034392,BSK,,,,264,BSK_KF3CT_IP10_up,0.0140925155259,1,gnls,-0.291789049183679,-0.135850478998602,0.159599999987888,0.133,0.01,log10_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2442861.0,7565638.0,7439573.0,15.0,Gain AC50 < lowest conc & loss AC50 < mean conc,,N,log10_fold_induction
Boscalid,DTXSID6034392,BSK,,,,266,BSK_KF3CT_MCP1_up,0.0402316386381,1,gnls,-0.218105818098342,-0.053652575471791,0.152399999995665,0.127,0.053,log10_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2443797.0,7568718.0,7442654.0,18.0,AC50 less than lowest concentration tested,,N,log10_fold_induction
Boscalid,DTXSID6034392,BSK,,,,266,BSK_KF3CT_MCP1_up,0.0402316386381,1,gnls,-0.218105818098342,-0.053652575471791,0.152399999995665,0.127,0.053,log10_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2443786.0,7568718.0,7442654.0,17.0,Less than 50% efficacy,,N,log10_fold_induction
Boscalid,DTXSID6034392,BSK,,,,266,BSK_KF3CT_MCP1_up,0.0402316386381,1,gnls,-0.218105818098342,-0.053652575471791,0.152399999995665,0.127,0.053,log10_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2443760.0,7568718.0,7442654.0,16.0,Hit-call potentially confounded by overfitting,,N,log10_fold_induction
Boscalid,DTXSID6034392,BSK,,,,266,BSK_KF3CT_MCP1_up,0.0402316386381,1,gnls,-0.218105818098342,-0.053652575471791,0.152399999995665,0.127,0.053,log10_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2443740.0,7568718.0,7442654.0,11.0,Borderline active,,N,log10_fold_induction
Boscalid,DTXSID6034392,BSK,,,,266,BSK_KF3CT_MCP1_up,0.0402316386381,1,gnls,-0.218105818098342,-0.053652575471791,0.152399999995665,0.127,0.053,log10_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2443490.0,7568718.0,7442654.0,7.0,"Only one conc above baseline, active",,N,log10_fold_induction
Boscalid,DTXSID6034392,NHEERL,,,,1507,NHEERL_ZF_144hpf_TERATOSCORE_up,1.53481347591287,1,hill,0.207254237417587,0.497176960800375,98.5710704136527,99.579184193533,0.0466256793354619,percent_activity,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2798988.0,8045696.0,7921133.0,10.0,Noisy data,,N,percent_activity
Boscalid,DTXSID6034392,CLD,,6,,1615,CLD_CYP1A1_6hr,0.591699663490599,1,hill,-1.06583983008969,0.615480757494208,3.57488703138936,2.97907252624054,-0.60941730096163,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2806442.0,8751087.0,8626532.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Boscalid,DTXSID6034392,CLD,,6,,1616,CLD_CYP1A2_6hr,0.440691670003288,1,hill,-0.686662364720036,0.431950368131003,2.0993799182138,2.06863878653872,-0.24058992803503,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2806543.0,8751420.0,8626849.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Boscalid,DTXSID6034392,CLD,,6,,1617,CLD_CYP2B6_6hr,0.396566308888419,1,hill,-1.04578933821477,-0.269496817436062,1.59365250574437,1.93557246716179,-0.35710107571338,log2_fold_induction,TP0000073B08,,,,,,,,,,,,
Boscalid,DTXSID6034392,CLD,,24,,1631,CLD_CYP1A1_24hr,0.653028314193223,1,hill,-0.0533956190852188,0.871732740114312,7.81169797812469,6.81506301719288,-0.70043971814109,log2_fold_induction,TP0000073B08,,,,,,,,,,,,
Boscalid,DTXSID6034392,CLD,,24,,1632,CLD_CYP1A2_24hr,0.473054592292178,1,hill,-0.0938125992427709,0.941990049424012,6.32845061641587,5.27370884702219,-0.54362170534026,log2_fold_induction,TP0000073B08,,,,,,,,,,,,
Boscalid,DTXSID6034392,CLD,,24,,1633,CLD_CYP2B6_24hr,0.415288000995156,1,gnls,-0.503158047717326,-0.374383562708249,2.03174963249928,2.14465824283188,-0.29956028185891,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2807330.0,8756472.0,8632197.0,7.0,"Only one conc above baseline, active",,N,log2_fold_induction
Boscalid,DTXSID6034392,CLD,,24,,1636,CLD_CYP3A4_24hr,0.719693813962598,1,hill,-0.593396343541678,0.202659140244473,3.81017836406778,3.77844223014237,-0.8073549220576,log2_fold_induction,TP0000073B08,,,,,,,,,,,,
Boscalid,DTXSID6034392,CLD,,48,,1647,CLD_CYP1A1_48hr,0.615334596430808,1,hill,0.793431290516508,1.32787612929562,5.96638273108604,4.97198562383041,-0.36257007938471,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2808020.0,8761052.0,8636717.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Boscalid,DTXSID6034392,CLD,,48,,1648,CLD_CYP1A2_48hr,0.353101746564916,1,hill,-0.434931812874618,0.773269858424905,4.82828033265851,4.02356694416596,-0.474801667753931,log2_fold_induction,TP0000073B08,,,,,,,,,,,,
Boscalid,DTXSID6034392,CLD,,48,,1649,CLD_CYP2B6_48hr,0.450385337247368,1,gnls,0.342678280126107,0.472568727815025,1.93114948591168,2.18220333122075,-1.17687776208408,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2808340.0,8761671.0,8637398.0,7.0,"Only one conc above baseline, active",,N,log2_fold_induction
Boscalid,DTXSID6034392,CLD,,48,,1652,CLD_CYP3A4_48hr,0.783724870256564,1,hill,0.573052988263683,0.712970193086859,4.24868299816443,4.31504170930212,-1.48096597958323,log2_fold_induction,TP0000073B08,34392.0,188425-85-6,Boscalid,C188425856,2808422.0,8762664.0,8638356.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Boscalid,DTXSID6034392,CEETOX,,,,890,CEETOX_H295R_11DCORT_dn,0.0991996177977032,1,hill,0.479274418030858,1.41264673189664,0.759502341775551,0.632918618176044,-0.0778339361593806,log2_fold_induction,TP0000884E11,34392.0,188425-85-6,Boscalid,C188425856,5072857.0,29903606.0,29960186.0,11.0,Borderline active,,N,log2_fold_induction
Boscalid,DTXSID6034392,CEETOX,,,,892,CEETOX_H295R_OHPREG_dn,0.12857762349216,1,hill,0.826216098758183,1.16146519147825,0.792002592709596,0.779768421593594,-0.13165782413287,log2_fold_induction,TP0000884E11,34392.0,188425-85-6,Boscalid,C188425856,5073222.0,29904841.0,29961562.0,11.0,Borderline active,,N,log2_fold_induction
Boscalid,DTXSID6034392,CEETOX,,,,904,CEETOX_H295R_DOC_dn,0.145421315817738,1,hill,0.386342172221662,0.918176020381395,1.06968297664412,1.11967023066262,-0.0666247318874677,log2_fold_induction,TP0000884E11,34392.0,188425-85-6,Boscalid,C188425856,5076406.0,29912249.0,29968395.0,11.0,Borderline active,,N,log2_fold_induction
Boscalid,DTXSID6034392,CEETOX,,,,912,CEETOX_H295R_PROG_dn,0.152458149882028,1,hill,0.381331384375018,1.10235440878773,1.19682040624724,1.1926450779424,-0.0874628412503394,log2_fold_induction,TP0000884E11,,,,,,,,,,,,
Boscalid,DTXSID6034392,NIS,,,,2110,NIS_HEK293T_CTG_Cytotoxicity,5.32969410220538,1,hill,-1.56379306468529,1.1856832136539,22.9521254015436,19.1267711914144,-5.08772522903215,percent_activity,TP0001500F04,34392.0,188425-85-6,Boscalid,C188425856,4237288.0,23191595.0,24002861.0,17.0,Less than 50% efficacy,,N,percent_activity
Boscalid,DTXSID6034392,NIS,,,,2110,NIS_HEK293T_CTG_Cytotoxicity,5.32969410220538,1,hill,-1.56379306468529,1.1856832136539,22.9521254015436,19.1267711914144,-5.08772522903215,percent_activity,TP0001500F04,34392.0,188425-85-6,Boscalid,C188425856,4237099.0,23191595.0,24002861.0,11.0,Borderline active,,N,percent_activity
Boscalid,DTXSID6034392,NIS,,,,2110,NIS_HEK293T_CTG_Cytotoxicity,5.32969410220538,1,hill,-1.56379306468529,1.1856832136539,22.9521254015436,19.1267711914144,-5.08772522903215,percent_activity,TP0001500F04,34392.0,188425-85-6,Boscalid,C188425856,4237019.0,23191595.0,24002861.0,6.0,"Only highest conc above baseline, active",,N,percent_activity
Boscalid,DTXSID6034392,ACEA,,,,1850,ACEA_AR_Agonist_AUC_viability,8.95647120560566,1,hill,1.27449027318993,1.73267256369602,56.8038633503892,51.8412782883555,-14.6549239848,percent_activity,TP0002002G07,,,,,,,,,,,,
Boscalid,DTXSID6034392,ACEA,,80,,1856,ACEA_AR_Antagonist_80hr,0.122016065451132,1,hill,1.07162618382166,1.81369243878636,1.5815603342138,1.31796694556912,-0.108859982458693,log2_fold_induction,TP0002002G07,,,,,,,,,,,,
Boscalid,DTXSID6034392,ACEA,,,,1857,ACEA_AR_Antagonist_AUC_viability,9.65026114229828,1,hill,1.04114058974207,1.68248258498893,78.6590282649754,65.5491902511914,-9.22458594307728,percent_activity,TP0002002G07,,,,,,,,,,,,
Bronopol,DTXSID8024652,ATG,,,,64,ATG_AP_1_CIS_up,0.118905956632889,1,hill,1.24930558965341,1.36858590358074,0.968700549912179,1.03255655517395,-0.381151505126433,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4875537.0,28882792.0,28940416.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,67,ATG_C_EBP_CIS_up,0.102363128245752,1,hill,2.09443125856354,2.21371157265468,1.67572417059454,1.39643682207372,-0.25993380782885,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4879895.0,28907461.0,28968484.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,67,ATG_C_EBP_CIS_up,0.102363128245752,1,hill,2.09443125856354,2.21371157265468,1.67572417059454,1.39643682207372,-0.25993380782885,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4879246.0,28907461.0,28968484.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,69,ATG_CRE_CIS_up,0.145628192303698,1,hill,2.00856851503326,2.17737773022596,3.77345009080225,3.14454249205456,-1.43949054300338,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4882993.0,28925742.0,28985546.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,71,ATG_DR5_CIS_up,0.118457077090722,1,hill,1.89828715568135,2.1308596259746,2.69003888230371,2.24169906905525,-0.290526910760062,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4886229.0,28942211.0,29003487.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,74,ATG_EGR_CIS_up,0.13830352367301,1,hill,1.74273797207388,1.86201829370081,1.7765459710684,1.77599652875757,-0.844902416235326,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4890439.0,28965428.0,29028343.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,80,ATG_GLI_CIS_up,0.0775451524156662,1,hill,2.02216020909674,2.16695197546645,0.973917356592863,0.861321535064985,-0.309899670283316,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4898115.0,29016862.0,29080880.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,80,ATG_GLI_CIS_up,0.0775451524156662,1,hill,2.02216020909674,2.16695197546645,0.973917356592863,0.861321535064985,-0.309899670283316,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4897685.0,29016862.0,29080880.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,84,ATG_HSE_CIS_up,0.0952832777912402,1,hill,2.09446302371664,2.21374333740795,4.46007862468764,3.71673218810131,-0.428888421095839,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4903151.0,29054159.0,29114061.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,91,ATG_MRE_CIS_up,0.120295090866866,1,hill,2.09459328559598,2.21387359930448,1.62792078530754,1.35660067254214,-0.377165825543369,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4909994.0,29111440.0,29174415.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,91,ATG_MRE_CIS_up,0.120295090866866,1,hill,2.09459328559598,2.21387359930448,1.62792078530754,1.35660067254214,-0.377165825543369,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4909495.0,29111440.0,29174415.0,11.0,Borderline active,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,93,ATG_Myc_CIS_up,0.0986758598304688,1,hill,1.78659401680035,1.90587526025395,1.4520896234736,1.45110093252455,-0.311663974136819,log2_fold_induction,TP0000131F11,,,,,,,,,,,,
Bronopol,DTXSID8024652,ATG,,,,95,ATG_NFI_CIS_up,0.0837715095541358,1,hill,2.09438265676247,2.21367169323416,1.27990436554753,1.06658849961076,-0.356143810225275,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4914929.0,29146686.0,29207990.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,95,ATG_NFI_CIS_up,0.0837715095541358,1,hill,2.09438265676247,2.21367169323416,1.27990436554753,1.06658849961076,-0.356143810225275,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4914559.0,29146686.0,29207990.0,11.0,Borderline active,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,96,ATG_NRF1_CIS_up,0.0798138850312679,1,hill,2.09409982994099,2.21375598194305,1.00505567295614,0.837546412636122,-0.172018898821329,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4915934.0,29154225.0,29217044.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,96,ATG_NRF1_CIS_up,0.0798138850312679,1,hill,2.09409982994099,2.21375598194305,1.00505567295614,0.837546412636122,-0.172018898821329,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4915782.0,29154225.0,29217044.0,11.0,Borderline active,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,98,ATG_Oct_MLP_CIS_up,0.139861446762469,1,hill,1.96955695211552,2.08994169839372,2.45179171035167,2.40083696472645,-0.432888445172804,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4920431.0,29172502.0,29232149.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,100,ATG_Pax6_CIS_up,0.124647117944891,1,hill,1.78582554587154,1.90510590611616,2.12497198464924,2.12352574619348,-0.492719319736598,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4923409.0,29190250.0,29251772.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,102,ATG_PPRE_CIS_up,0.180050885490761,1,hill,1.74802362826496,1.8673039844953,1.10494732353481,1.10456591982648,-0.395408692529911,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4926429.0,29206302.0,29268277.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,102,ATG_PPRE_CIS_up,0.180050885490761,1,hill,1.74802362826496,1.8673039844953,1.10494732353481,1.10456591982648,-0.395408692529911,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4925509.0,29206302.0,29268277.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,104,ATG_RORE_CIS_up,0.139162339586152,1,hill,1.60649102591126,2.01940990499977,1.45289268723988,1.21074390605036,-0.128544120621061,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4932115.0,29223761.0,29286257.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,104,ATG_RORE_CIS_up,0.139162339586152,1,hill,1.60649102591126,2.01940990499977,1.45289268723988,1.21074390605036,-0.128544120621061,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4931182.0,29223761.0,29286257.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,105,ATG_Sox_CIS_up,0.0882130309123666,1,hill,1.98558932385389,2.16766858857344,2.62686700715617,2.1890558588468,-0.157034293106858,log2_fold_induction,TP0000131F11,,,,,,,,,,,,
Bronopol,DTXSID8024652,ATG,,,,106,ATG_Sp1_CIS_up,0.10533198120005,1,hill,1.83349904987462,1.952779682426,1.71427272660831,1.71147132414633,-0.58563305385472,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4934448.0,29241294.0,29303080.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,106,ATG_Sp1_CIS_up,0.10533198120005,1,hill,1.83349904987462,1.952779682426,1.71427272660831,1.71147132414633,-0.58563305385472,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4933690.0,29241294.0,29303080.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,113,ATG_VDRE_CIS_up,0.145673531648076,1,hill,1.79725186885111,1.91653220151401,2.2878431814783,2.28592314143187,-0.496074071369751,log2_fold_induction,TP0000131F11,,,,,,,,,,,,
Bronopol,DTXSID8024652,ATG,,,,114,ATG_Xbp1_CIS_up,0.11881457365277,1,hill,1.83900675104441,1.95828724576426,2.80252812488348,2.79746579043398,-0.502926731855145,log2_fold_induction,TP0000131F11,,,,,,,,,,,,
Bronopol,DTXSID8024652,ATG,,,,1425,ATG_FoxA2_CIS_dn,0.0973822773985102,1,gnls,-0.729875199390087,-0.610282678493483,0.663119991338995,0.552599993988377,-0.225025557750712,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4895794.0,28998725.0,29057096.0,17.0,Less than 50% efficacy,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,1425,ATG_FoxA2_CIS_dn,0.0973822773985102,1,gnls,-0.729875199390087,-0.610282678493483,0.663119991338995,0.552599993988377,-0.225025557750712,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4895760.0,28998725.0,29057096.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,1425,ATG_FoxA2_CIS_dn,0.0973822773985102,1,gnls,-0.729875199390087,-0.610282678493483,0.663119991338995,0.552599993988377,-0.225025557750712,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4895557.0,28998725.0,29057096.0,11.0,Borderline active,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,1434,ATG_HIF1a_CIS_dn,0.154510376083545,1,gnls,0.98893608771218,1.43060936658095,1.97714449737039,1.7506124102715,-0.375623484954816,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4901742.0,29038323.0,29101910.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Bronopol,DTXSID8024652,ATG,,,,1434,ATG_HIF1a_CIS_dn,0.154510376083545,1,gnls,0.98893608771218,1.43060936658095,1.97714449737039,1.7506124102715,-0.375623484954816,log2_fold_induction,TP0000131F11,24652.0,52-51-7,Bronopol,C52517,4901422.0,29038323.0,29101910.0,11.0,Borderline active,,N,log2_fold_induction
